pid,task_id,date,task_type,tpe_change,description,submitted_by
4736,8351,2025-05-08 16:30:59,point task,6,ISFL S54 Claim Week 2,wizard_literal
4736,9699,2025-05-19 00:19:26,activity check,2,Weekly Activity Check: +2,ForSucksFake
4736,71230,2026-01-23 22:47:47,Correction,-169,Retired Player Correction,lemonoppy
4737,4400,2025-04-09 23:28:35,Create,189,Initial Import,lemonoppy
4737,16128,2025-06-07 14:08:40,correction,-114,S55 Regression,AustinP0027
4737,16798,2025-06-09 08:57:08,correction,1,S55 Regression Rounding Correction,AustinP0027
4738,4405,2025-04-09 23:28:35,Create,183,Initial Import,lemonoppy
4738,16127,2025-06-07 14:08:40,correction,-110,S55 Regression,AustinP0027
4738,16797,2025-06-09 08:57:08,correction,1,S55 Regression Rounding Correction,AustinP0027
4739,4490,2025-04-09 23:28:35,Create,621,Initial Import,lemonoppy
4739,5485,2025-04-21 11:39:43,other,-272,Portal Import,lemonoppy
4739,7305,2025-05-01 19:55:41,point task,13, ISFL S54 Claim Week 1,wizard_literal
4739,8350,2025-05-08 16:30:59,point task,10,ISFL S54 Claim Week 2,wizard_literal
4739,8601,2025-05-09 03:11:03,activity check,2,Weekly Activity Check: +2,FootballIsCool
4739,8602,2025-05-09 03:11:06,training,5,Weekly Training: +5,FootballIsCool
4739,8734,2025-05-12 02:47:51,activity check,2,Weekly Activity Check: +2,FootballIsCool
4739,8735,2025-05-12 02:47:55,training,5,Weekly Training: +5,FootballIsCool
4739,9382,2025-05-16 08:38:37,point task,12,S54 Week 3 Claim,wizard_literal
4739,10202,2025-05-21 18:49:31,training,5,Weekly Training: +5,FootballIsCool
4739,10203,2025-05-21 18:49:34,activity check,2,Weekly Activity Check: +2,FootballIsCool
4739,10286,2025-05-23 08:53:14,point task,3,(S54) PT #3,wizard_literal
4739,10612,2025-05-23 09:00:12,point task,3,ISFL Week 10 Predictions,wizard_literal
4739,10869,2025-05-23 09:04:07,point task,3,ISFL Week 11 Predictions,wizard_literal
4739,11128,2025-05-23 09:10:09,point task,4,ISFL Week 12 Predictions,wizard_literal
4739,12139,2025-05-30 08:22:44,point task,3,(S54) ISFL Week 13 Predictions,wizard_literal
4739,12426,2025-05-30 08:23:56,point task,2, (S54) ISFL Week 14 Predictions,wizard_literal
4739,12689,2025-05-30 08:24:33,point task,3,(S54) ISFL Week 15 Predictions,wizard_literal
4739,12969,2025-05-30 08:25:42,point task,3,(S54) PT #4 - Personal Locker,wizard_literal
4739,13163,2025-05-31 16:04:15,activity check,2,Weekly Activity Check: +2,FootballIsCool
4739,13164,2025-05-31 16:04:21,training,5,Weekly Training: +5,FootballIsCool
4739,13429,2025-06-01 13:01:57,point task,11,S54 Regular Season Preds,AustinP0027
4739,14090,2025-06-05 13:26:06,point task,3,(S54) ISFL Week 16 Predictions,AustinP0027
4739,16126,2025-06-07 14:08:40,correction,-270,S55 Regression,AustinP0027
4739,30275,2025-08-01 20:55:49,regression,-180,S56 Regression: 180 TPE,lemonoppy
4740,4497,2025-04-09 23:28:35,Create,389,Initial Import,lemonoppy
4740,7206,2025-05-01 19:55:41,point task,6, ISFL S54 Claim Week 1,wizard_literal
4740,8250,2025-05-08 16:30:59,point task,11,ISFL S54 Claim Week 2,wizard_literal
4740,9284,2025-05-16 08:38:37,point task,9,S54 Week 3 Claim,wizard_literal
4740,10520,2025-05-23 09:00:12,point task,3,ISFL Week 10 Predictions,wizard_literal
4740,11036,2025-05-23 09:04:07,point task,3,ISFL Week 11 Predictions,wizard_literal
4740,11319,2025-05-23 09:10:09,point task,3,ISFL Week 12 Predictions,wizard_literal
4740,12345,2025-05-30 08:22:44,point task,3,(S54) ISFL Week 13 Predictions,wizard_literal
4740,12599,2025-05-30 08:23:56,point task,2, (S54) ISFL Week 14 Predictions,wizard_literal
4740,12884,2025-05-30 08:24:33,point task,3,(S54) ISFL Week 15 Predictions,wizard_literal
4740,14287,2025-06-05 13:26:06,point task,3,(S54) ISFL Week 16 Predictions,AustinP0027
4740,16125,2025-06-07 14:08:40,correction,-261,S55 Regression,AustinP0027
4740,18679,2025-06-20 11:44:49,point task,4,S54 Playoff Preds,AustinP0027
4740,30274,2025-08-01 20:55:49,regression,-178,S56 Regression: 178 TPE,lemonoppy
4741,4516,2025-04-09 23:28:35,Create,752,Initial Import,lemonoppy
4741,5307,2025-04-21 10:48:18,point task,7,S54 First Rounders,wizard_literal
4741,5507,2025-04-21 12:04:36,other,-354,Portal Import,lemonoppy
4741,5747,2025-04-21 16:43:22,activity check,2,Weekly Activity Check: +2,ZootTX
4741,6616,2025-04-28 08:13:01,activity check,2,Weekly Activity Check: +2,ZootTX
4741,7552,2025-05-02 08:43:35,point task,6,ISFL S54 Claim Week 1,wizard_literal
4741,7771,2025-05-05 01:00:01,activity check,2,Weekly Activity Check: +2,ZootTX
4741,8586,2025-05-08 16:30:59,point task,9,ISFL S54 Claim Week 2,wizard_literal
4741,8794,2025-05-12 08:34:18,activity check,2,Weekly Activity Check: +2,ZootTX
4741,71228,2026-01-23 22:47:47,Correction,-178,Retired Player Correction,lemonoppy
4742,4367,2025-04-09 21:10:28,Create,50,Initial Retired Player Import,lemonoppy
4742,4546,2025-04-09 23:28:35,Create,772,Initial Import,lemonoppy
4742,71140,2026-01-23 22:47:43,Correction,-572,Retired Player Correction,lemonoppy
4743,4366,2025-04-09 21:10:28,Create,50,Initial Retired Player Import,lemonoppy
4743,4548,2025-04-09 23:28:35,Create,378,Initial Import,lemonoppy
4743,71229,2026-01-23 22:47:47,Correction,-178,Retired Player Correction,lemonoppy
4744,4365,2025-04-09 21:10:28,Create,50,Initial Retired Player Import,lemonoppy
4744,4549,2025-04-09 23:28:35,Create,462,Initial Import,lemonoppy
4744,71212,2026-01-23 22:47:46,Correction,-262,Retired Player Correction,lemonoppy
4745,4564,2025-04-09 23:28:35,Create,724,Initial Import,lemonoppy
4745,5551,2025-04-21 12:51:20,other,-328,Portal Import,lemonoppy
4745,5758,2025-04-21 16:51:58,activity check,2,Weekly Activity Check: +2,AriaEXE
4745,5759,2025-04-21 16:52:04,training,5,Weekly Training: +5,AriaEXE
4745,6219,2025-04-23 09:18:03,seasonal equipment,30,Seasonal Equipment: +30,AriaEXE
4745,6699,2025-04-28 10:20:27,activity check,2,Weekly Activity Check: +2,AriaEXE
4745,7033,2025-04-29 09:52:31,training,5,Weekly Training: +5,AriaEXE
4745,7551,2025-05-02 08:43:35,point task,16,ISFL S54 Claim Week 1,wizard_literal
4745,7656,2025-05-05 01:00:01,training,5,Weekly Training: +5,AriaEXE
4745,7655,2025-05-05 01:00:01,activity check,2,Weekly Activity Check: +2,AriaEXE
4745,8585,2025-05-08 16:30:59,point task,14,ISFL S54 Claim Week 2,wizard_literal
4745,9096,2025-05-13 09:30:26,activity check,2,Weekly Activity Check: +2,AriaEXE
4745,9097,2025-05-13 09:30:31,training,5,Weekly Training: +5,AriaEXE
4745,9614,2025-05-16 08:38:37,point task,13,S54 Week 3 Claim,wizard_literal
4745,10199,2025-05-21 16:42:42,activity check,2,Weekly Activity Check: +2,AriaEXE
4745,10380,2025-05-23 08:53:14,point task,3,(S54) PT #3,wizard_literal
4745,10797,2025-05-23 09:00:12,point task,3,ISFL Week 10 Predictions,wizard_literal
4745,11305,2025-05-23 09:10:09,point task,2,ISFL Week 12 Predictions,wizard_literal
4745,11397,2025-05-24 15:14:50,training,3,Weekly Training: +3,AriaEXE
4745,71214,2026-01-23 22:47:46,Correction,-260,Retired Player Correction,lemonoppy
4746,4797,2025-04-09 23:28:35,Create,220,Initial Import,lemonoppy
4746,16124,2025-06-07 14:08:40,correction,-132,S55 Regression,AustinP0027
4747,4806,2025-04-09 23:28:35,Create,273,Initial Import,lemonoppy
4747,16123,2025-06-07 14:08:40,correction,-164,S55 Regression,AustinP0027
4747,16796,2025-06-09 08:57:08,correction,1,S55 Regression Rounding Correction,AustinP0027
4748,4808,2025-04-09 23:28:35,Create,154,Initial Import,lemonoppy
4748,16122,2025-06-07 14:08:40,correction,-93,S55 Regression,AustinP0027
4748,16795,2025-06-09 08:57:08,correction,1,S55 Regression Rounding Correction,AustinP0027
4749,4811,2025-04-09 23:28:35,Create,257,Initial Import,lemonoppy
4749,71264,2026-01-23 22:47:48,Correction,-7,Retired Player Correction,lemonoppy
4750,4818,2025-04-09 23:28:35,Create,200,Initial Import,lemonoppy
4750,16121,2025-06-07 14:08:40,correction,-120,S55 Regression,AustinP0027
4751,4822,2025-04-09 23:28:35,Create,203,Initial Import,lemonoppy
4751,16120,2025-06-07 14:08:40,correction,-122,S55 Regression,AustinP0027
4751,16794,2025-06-09 08:57:08,correction,1,S55 Regression Rounding Correction,AustinP0027
4752,4824,2025-04-09 23:28:35,Create,171,Initial Import,lemonoppy
4752,16119,2025-06-07 14:08:40,correction,-103,S55 Regression,AustinP0027
4752,16793,2025-06-09 08:57:08,correction,1,S55 Regression Rounding Correction,AustinP0027
4753,4825,2025-04-09 23:28:35,Create,153,Initial Import,lemonoppy
4753,16118,2025-06-07 14:08:40,correction,-92,S55 Regression,AustinP0027
4753,16792,2025-06-09 08:57:08,correction,1,S55 Regression Rounding Correction,AustinP0027
4754,4828,2025-04-09 23:28:35,Create,209,Initial Import,lemonoppy
4754,16117,2025-06-07 14:08:40,correction,-126,S55 Regression,AustinP0027
4754,16791,2025-06-09 08:57:08,correction,1,S55 Regression Rounding Correction,AustinP0027
4755,3822,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4756,3824,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4757,3833,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4758,3839,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4759,3848,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4760,3849,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4761,3850,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4762,3851,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4763,3862,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4764,3864,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4765,3870,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4766,3877,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4767,3878,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4768,3881,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4769,3882,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4770,3895,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4771,3897,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4772,3900,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4773,3911,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4774,3913,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4775,3923,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4776,3927,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4777,3928,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4778,3936,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4779,3942,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4780,3944,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4781,3949,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4782,3966,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4783,3967,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4784,3981,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4785,3982,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4786,3984,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4787,3989,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4788,3999,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4789,4033,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4790,4041,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4791,4045,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4792,4048,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4793,4050,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4794,4051,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4795,4054,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4796,4056,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4797,4057,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4798,4066,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4799,4075,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4800,4091,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4801,4094,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4802,4099,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4803,4105,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4804,4106,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4805,4110,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4806,4115,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4807,4121,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4808,4126,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4809,4129,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4810,4131,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4811,4132,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4812,4364,2025-04-09 21:10:28,Create,50,Initial Retired Player Import,lemonoppy
4813,4139,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4814,4147,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4815,4164,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4816,4166,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4817,4167,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4818,4187,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4819,4190,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4820,4194,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4821,4215,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4822,4220,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4823,4227,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4824,4245,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4825,4252,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4826,4260,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4827,4269,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4828,4271,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4829,4275,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4830,4280,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4831,4284,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4832,4288,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4833,4289,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4834,4292,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4835,4293,2025-04-09 20:50:22,Create,50,Initial Retired Player Import,lemonoppy
4836,4380,2025-04-09 23:28:35,Create,1033,Initial Import,lemonoppy
4836,5176,2025-04-21 10:16:57,other,-340,Portal Import,lemonoppy
4836,5290,2025-04-21 10:48:18,point task,7,S54 First Rounders,wizard_literal
4836,5955,2025-04-21 18:13:47,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,5956,2025-04-21 18:16:42,training,5,Weekly Training: +5,caleb.grim
4836,6595,2025-04-28 07:30:17,training,5,Weekly Training: +5,caleb.grim
4836,6594,2025-04-28 07:30:17,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,7251,2025-05-01 19:55:41,point task,16, ISFL S54 Claim Week 1,wizard_literal
4836,7990,2025-05-05 17:10:22,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,7991,2025-05-05 17:10:26,training,5,Weekly Training: +5,caleb.grim
4836,8295,2025-05-08 16:30:59,point task,14,ISFL S54 Claim Week 2,wizard_literal
4836,8771,2025-05-12 07:31:56,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,8772,2025-05-12 07:32:01,training,5,Weekly Training: +5,caleb.grim
4836,9329,2025-05-16 08:38:37,point task,11,S54 Week 3 Claim,wizard_literal
4836,10137,2025-05-20 20:32:01,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,10138,2025-05-20 20:32:05,training,5,Weekly Training: +5,caleb.grim
4836,10569,2025-05-23 09:00:12,point task,3,ISFL Week 10 Predictions,wizard_literal
4836,10831,2025-05-23 09:04:07,point task,2,ISFL Week 11 Predictions,wizard_literal
4836,11088,2025-05-23 09:10:09,point task,2,ISFL Week 12 Predictions,wizard_literal
4836,11955,2025-05-28 07:09:43,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,11956,2025-05-28 07:09:47,training,5,Weekly Training: +5,caleb.grim
4836,12095,2025-05-30 08:22:44,point task,3,(S54) ISFL Week 13 Predictions,wizard_literal
4836,12391,2025-05-30 08:23:56,point task,2, (S54) ISFL Week 14 Predictions,wizard_literal
4836,12647,2025-05-30 08:24:33,point task,3,(S54) ISFL Week 15 Predictions,wizard_literal
4836,13214,2025-06-01 13:01:57,point task,7,S54 Regular Season Preds,AustinP0027
4836,13517,2025-06-02 01:40:01,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,13518,2025-06-02 01:40:05,training,5,Weekly Training: +5,caleb.grim
4836,14042,2025-06-05 13:26:06,point task,3,(S54) ISFL Week 16 Predictions,AustinP0027
4836,14425,2025-06-06 21:09:32,fantasy,5,S54 Fantasy Results,AustinP0027
4836,14728,2025-06-07 07:41:33,point task,1,S54 Host City Voting,AustinP0027
4836,14945,2025-06-07 08:08:10,point task,3,S54 Playoff Preds,AustinP0027
4836,16116,2025-06-07 14:08:40,correction,-412,S55 Regression,AustinP0027
4836,16398,2025-06-08 08:19:25,training camp,8,Team Training Camp: +8,caleb.grim
4836,16399,2025-06-08 08:19:37,seasonal equipment,30,Seasonal Equipment: +30,caleb.grim
4836,16646,2025-06-09 08:08:11,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,16647,2025-06-09 08:08:16,training,5,Weekly Training: +5,caleb.grim
4836,17842,2025-06-13 22:15:52,point task,9,S55 First Rounders,AustinP0027
4836,18084,2025-06-16 07:41:18,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,18085,2025-06-16 07:41:21,training,5,Weekly Training: +5,caleb.grim
4836,19203,2025-06-23 16:54:32,activity check,2,Weekly Activity Check: +2,caleb.grim
4836,19204,2025-06-23 16:54:39,training,5,Weekly Training: +5,caleb.grim
4836,19538,2025-06-26 15:13:24,point task,2,S55 ISFL Week 1 Predictions ,Asked Madden
4836,19835,2025-06-26 15:47:06,point task,3,S55 ISFL Week 2 Predictions,Asked Madden
4836,20181,2025-06-27 15:24:13,point task,10,S55 Offseason Task,ZootTX
